Start Calculate Value
0 1 	10.198039027185569
10	2		2 	11.180339887498949
11	2		3 	11.40175425099138
11	3		4 	10.44030650891055
10	3		5 	11.40175425099138
11	3		6 	10.198039027185569
10	2		7 	11.180339887498949
11	2		8 	10.44030650891055
10	3		9 	11.40175425099138
11	3		10 	11.180339887498949
11	2		11 	11.180339887498949
11	2		12 	11.40175425099138
11	3		13 	11.40175425099138
11	3		14 	11.40175425099138
11	3		15 	11.180339887498949
11	2		16 	11.180339887498949
11	2		17 	11.40175425099138
11	3		18 	10.198039027185569
10	2		19 	11.180339887498949
11	2		20 	11.40175425099138
11	3		21 	10.44030650891055
10	3		22 	11.40175425099138
11	3		23 	10.198039027185569
10	2		24 	11.180339887498949
11	2		25 	10.44030650891055
10	3		26 	10.44030650891055
10	3		27 	10.198039027185569
10	2		28 	11.180339887498949
11	2		29 	11.40175425099138
11	3		30 	10.44030650891055
10	3		31 	11.40175425099138
11	3		32 	10.198039027185569
10	2		33 	11.180339887498949
11	2		34 	11.40175425099138
11	3		35 	11.180339887498949
11	2		36 	11.180339887498949
11	2		37 	11.40175425099138
11	3		38 	11.40175425099138
11	3		39 	11.40175425099138
11	3		40 	11.180339887498949
11	2		41 	11.180339887498949
11	2		42 	11.40175425099138
11	3		43 	11.180339887498949
11	2		44 	11.180339887498949
11	2		45 	11.40175425099138
11	3		46 	11.40175425099138
11	3		47 	11.180339887498949
11	2		48 	11.180339887498949
11	2		49 	11.180339887498949
11	2		50 	10.198039027185569
10	2		51 	11.180339887498949
11	2		52 	11.40175425099138
11	3		53 	10.44030650891055
10	3		54 	11.40175425099138
11	3		55 	10.198039027185569
10	2		56 	11.180339887498949
11	2		57 	10.44030650891055
10	3		58 	10.44030650891055
10	3		59 	10.198039027185569
10	2		60 	11.180339887498949
11	2		61 	11.40175425099138
11	3		62 	10.44030650891055
10	3		63 	11.40175425099138
11	3		64 	10.198039027185569
10	2		65 	11.180339887498949
11	2		66 	11.40175425099138
11	3		67 	11.180339887498949
11	2		68 	11.180339887498949
11	2		69 	11.40175425099138
11	3		70 	11.40175425099138
11	3		71 	11.40175425099138
11	3		72 	11.180339887498949
11	2		73 	11.180339887498949
11	2		74 	11.40175425099138
11	3		75 	11.40175425099138
11	3		76 	11.180339887498949
11	2		77 	11.180339887498949
11	2		78 	11.40175425099138
11	3		79 	11.40175425099138
11	3		80 	11.180339887498949
11	2		81 	11.180339887498949
11	2		82 	11.180339887498949
11	2		83 	10.198039027185569
10	2		84 	11.180339887498949
11	2		85 	11.40175425099138
11	3		86 	10.44030650891055
10	3		87 	11.40175425099138
11	3		88 	10.198039027185569
10	2		89 	11.180339887498949
11	2		90 	10.44030650891055
10	3		91 	10.44030650891055
10	3		92 	10.198039027185569
10	2		93 	11.180339887498949
11	2		94 	11.40175425099138
11	3		95 	10.44030650891055
10	3		96 	11.40175425099138
11	3		97 	10.198039027185569
10	2		98 	11.180339887498949
11	2		99 	10.44030650891055
10	3		100 	10.198039027185569
10	2		101 	11.180339887498949
11	2		102 	11.40175425099138
11	3		103 	10.44030650891055
10	3		104 	11.40175425099138
11	3		105 	10.198039027185569
10	2		106 	11.180339887498949
11	2		107 	10.44030650891055
10	3		108 	10.198039027185569
10	2		109 	10.198039027185569
10	2		110 	11.180339887498949
11	2		111 	11.40175425099138
11	3		112 	10.44030650891055
10	3		113 	11.40175425099138
11	3		114 	11.180339887498949
11	2		115 	11.40175425099138
11	3		116 	11.180339887498949
11	2		117 	11.180339887498949
11	2		118 	11.40175425099138
11	3		119 	11.40175425099138
11	3		120 	11.40175425099138
11	3		121 	11.180339887498949
11	2		122 	11.180339887498949
11	2		123 	11.40175425099138
11	3		124 	11.40175425099138
11	3		125 	11.180339887498949
11	2		126 	11.180339887498949
11	2		127 	11.40175425099138
11	3		128 	11.40175425099138
11	3		129 	11.40175425099138
11	3		130 	11.180339887498949
11	2		131 	11.180339887498949
11	2		132 	11.40175425099138
11	3		133 	11.180339887498949
11	2		134 	11.180339887498949
11	2		135 	11.40175425099138
11	3		136 	11.40175425099138
11	3		137 	11.40175425099138
11	3		138 	11.180339887498949
11	2		139 	11.180339887498949
11	2		140 	11.40175425099138
11	3		141 	11.40175425099138
11	3		142 	11.180339887498949
11	2		143 	11.180339887498949
11	2		144 	11.40175425099138
11	3		145 	12.36931687685298
12	3		146 	11.180339887498949
11	2		147 	12.165525060596439
12	2		148 	12.36931687685298
12	3		149 	11.40175425099138
11	3		150 	12.36931687685298
12	3		151 	11.180339887498949
11	2		152 	12.165525060596439
12	2		153 	11.40175425099138
11	3		154 	11.40175425099138
11	3		155 	11.180339887498949
11	2		156 	12.165525060596439
12	2		157 	12.36931687685298
12	3		158 	11.40175425099138
11	3		159 	12.36931687685298
12	3		160 	11.180339887498949
11	2		161 	12.165525060596439
12	2		162 	11.40175425099138
11	3		163 	11.180339887498949
11	2		164 	11.180339887498949
11	2		165 	12.165525060596439
12	2		166 	12.36931687685298
12	3		167 	11.40175425099138
11	3		168 	12.36931687685298
12	3		169 	12.165525060596439
12	2		170 	12.36931687685298
12	3		171 	12.165525060596439
12	2		172 	12.165525060596439
12	2		173 	12.36931687685298
12	3		174 	12.36931687685298
12	3		175 	12.36931687685298
12	3		176 	12.165525060596439
12	2		177 	12.165525060596439
12	2		178 	12.36931687685298
12	3		179 	12.36931687685298
12	3		180 	12.165525060596439
12	2		181 	12.165525060596439
12	2		182 	12.36931687685298
12	3		183 	12.36931687685298
12	3		184 	12.36931687685298
12	3		185 	12.165525060596439
12	2		186 	12.165525060596439
12	2		187 	12.36931687685298
12	3		188 	12.36931687685298
12	3		189 	12.165525060596439
12	2		190 	12.165525060596439
12	2		191 	12.36931687685298
12	3		192 	12.165525060596439
12	2		193 	12.165525060596439
12	2		194 	12.165525060596439
12	2		195 	11.180339887498949
11	2		196 	12.165525060596439
12	2		197 	12.36931687685298
12	3		198 	11.40175425099138
11	3		199 	12.36931687685298
12	3		200 	11.180339887498949
11	2		201 	12.165525060596439
12	2		202 	11.40175425099138
11	3		203 	11.40175425099138
11	3		204 	11.180339887498949
11	2		205 	12.165525060596439
12	2		206 	12.36931687685298
12	3		207 	11.40175425099138
11	3		208 	12.36931687685298
12	3		209 	11.180339887498949
11	2		210 	12.165525060596439
12	2		211 	11.40175425099138
11	3		212 	11.180339887498949
11	2		213 	11.180339887498949
11	2		214 	12.165525060596439
12	2		215 	12.36931687685298
12	3		216 	11.40175425099138
11	3		217 	12.36931687685298
12	3		218 	12.165525060596439
12	2		219 	11.40175425099138
11	3		220 	11.180339887498949
11	2		221 	12.165525060596439
12	2		222 	12.36931687685298
12	3		223 	11.40175425099138
11	3		224 	12.36931687685298
12	3		225 	11.180339887498949
11	2		226 	12.165525060596439
12	2		227 	11.40175425099138
11	3		228 	11.180339887498949
11	2		229 	11.180339887498949
11	2		230 	12.165525060596439
12	2		231 	12.36931687685298
12	3		232 	11.40175425099138
11	3		233 	12.36931687685298
12	3		234 	11.180339887498949
11	2		235 	12.165525060596439
12	2		236 	11.40175425099138
11	3		237 	11.40175425099138
11	3		238 	11.180339887498949
11	2		239 	12.165525060596439
12	2		240 	12.36931687685298
12	3		241 	12.36931687685298
12	3		242 	12.165525060596439
12	2		243 	12.165525060596439
12	2		244 	12.165525060596439
12	2		245 	12.165525060596439
12	2		246 	12.36931687685298
12	3		247 	12.36931687685298
12	3		248 	12.36931687685298
12	3		249 	12.165525060596439
12	2		250 	12.165525060596439
12	2		251 	12.36931687685298
12	3		252 	12.36931687685298
12	3		253 	12.165525060596439
12	2		254 	12.165525060596439
12	2		255 	12.36931687685298
12	3		256 	12.36931687685298
12	3		257 	12.36931687685298
12	3		258 	12.165525060596439
12	2		259 	12.165525060596439
12	2		260 	12.36931687685298
12	3		261 	12.36931687685298
12	3		262 	12.165525060596439
12	2		263 	12.165525060596439
12	2		264 	12.36931687685298
12	3		265 	12.36931687685298
12	3		266 	12.165525060596439
12	2		267 	12.165525060596439
12	2		268 	12.165525060596439
12	2		269 	12.165525060596439
12	2		270 	12.165525060596439
12	2		271 	12.36931687685298
12	3		272 	12.36931687685298
12	3		273 	12.36931687685298
12	3		274 	12.165525060596439
12	2		275 	12.165525060596439
12	2		276 	12.36931687685298
12	3		277 	12.36931687685298
12	3		278 	12.165525060596439
12	2		279 	12.165525060596439
12	2		280 	12.36931687685298
12	3		281 	12.36931687685298
12	3		282 	12.36931687685298
12	3		283 	12.165525060596439
12	2		284 	12.165525060596439
12	2		285 	12.36931687685298
12	3		286 	12.36931687685298
